anonymous_id,BICF2G630691191,BICF2G630691207,BICF2G630691220,BICF2G630691225,BICF2G630691232,BICF2G630691235,BICF2G630691255,BICF2G630691280,BICF2G630691318,BICF2G630691338,BICF2G630691371,BICF2G630691373,BICF2G630691391,BICF2G630691407,BICF2G630691412,BICF2G630691442_dup,BICF2G630691458_dup,BICF2G630691475_dup,BICF2G630691497_dup,BICF2G630691508_dup,BICF2G630691514_dup,BICF2G630691519_dup,BICF2S22920989_dup,BICF2G630691523,BICF2G630691548,BICF2G630691563,BICF2G630691586,BICF2G630691635,BICF2G630691654,BICF2G630691658,BICF2G630691664,BICF2G630691666,BICF2G630691701,BICF2G630691707,BICF2G630691725,BICF2P253221,BICF2P499704,BICF2P54504,BICF2P54505,BICF2P660085,BICF2P844269,BICF2P919478,BICF2S23028732,chr18_44659214,chr18_44659335,chr18_44713998,chr18_44727333,chr18_44986425,chr18_44986939,chr18_44987913
1317,0.0123,-0.0616,-0.024,-0.066,-0.0701,0.048,0.0708,0.2442,-0.0584,0.1626,-0.1367,0.0389,-0.2412,0.0782,-0.2405,-0.0739,-0.0358,0.0888,0.1035,0.0559,-0.2341,0.0223,-0.1819,0.0849,-0.0007,-0.2626,0.0178,-0.2744,0.0402,-0.0369,0.0222,0.0017,0.0959,0.0769,0.042,-0.0482,-0.1745,-0.0211,0.0839,0.1516,-0.2021,-0.0172,-0.1458,-0.0598,-0.0529,-0.0201,-0.1904,0.0491,-0.0392,-0.1382
1318,0.2067,-0.0606,0.0891,-0.0768,-0.1969,0.104,-0.0276,0.2399,0.0957,0.2192,-0.0354,0.1147,-0.0135,0.1436,-0.2039,0.0036,0.2678,0.2684,0.1453,0.1897,0.0391,-0.054,-0.1333,0.1749,-0.0853,-0.0332,0.0541,-0.0822,0.0708,0.2158,0.1744,-0.0073,0.0268,-0.0561,0.1368,0.0405,0.0661,0.0933,0.143,0.3852,-0.0229,-0.0539,-0.0136,0.004,-0.0702,-0.0634,-0.0956,0.0615,-0.0836,-0.0343
1319,-0.0112,-0.1298,0.0715,-0.0504,0.0145,0.2271,-0.0665,-0.0286,0.0364,0.2971,-0.2126,0.1423,-0.2689,0.1518,-0.2681,-0.1492,-0.2331,-0.182,0.0234,0.1433,-0.3817,-0.0968,-0.1198,0.0819,-0.2605,-0.3107,-0.1744,-0.4213,0.1778,-0.3019,-0.1841,-0.0014,-0.2726,-0.0924,0.0478,0.0599,-0.0875,0.1116,0.2115,-0.0337,-0.1558,-0.0904,-0.1185,-0.0864,-0.2936,-0.0805,0.0338,-0.0064,-0.1919,-0.0269
1320,0.0586,-0.1055,0.0179,0.1059,0.0718,0.0783,0.0986,0.2576,0.1094,0.1263,-0.0382,0.0249,-0.1597,0.052,-0.0069,0.0153,0.0062,0.0033,-0.1089,0.2041,-0.2952,-0.0138,-0.2933,0.0877,-0.0643,-0.0456,-0.099,-0.0255,-0.004,0.0623,-0.0236,-0.0443,0.4291,0.0692,0.0307,0.0323,-0.0234,-0.0404,0.1133,0.2656,0.0406,-0.1312,-0.3564,-0.0361,-0.0281,0.0141,-0.0719,-0.0844,0.0441,-0.1155
1321,0.5073,-0.0086,0.0507,-0.1824,0.0418,0.2741,-0.2015,0.1149,0.1271,0.2794,0.0246,0.5317,0.153,0.2483,-0.3656,0.1075,0.3273,0.1779,0.2809,0.4506,0.0807,-0.4858,-0.2097,0.2495,-0.3402,0.0593,0.1422,-0.0432,0.1426,-0.2411,-0.1663,0.0495,-0.1571,0.1675,0.1763,-0.0084,0.1134,0.351,0.3111,0.4821,0.1795,-0.1925,0.0346,0.0223,0.0074,0.0191,0.1915,0.109,-0.2954,0.1745
1322,0.1103,-0.5389,0.0676,0.0115,0.0908,0.0441,0.0503,0.0442,-0.1375,-0.0082,-0.4179,0.0493,0.1686,0.134,-0.0932,0.1366,-0.2143,0.151,0.097,0.0473,-0.228,0.1749,-0.1502,0.0803,0.0572,-0.1195,0.1168,-0.0023,0.1806,0.1174,0.1097,-0.1291,0.4378,-0.0624,0.1902,-0.084,-0.0274,0.0805,0.0743,0.2678,0.077,0.0117,-0.3031,-0.0652,-0.0108,-0.0198,-0.1135,-0.0216,0.0221,-0.0845
1323,0.0511,-0.0355,-0.0396,-0.0507,0.0246,0.0417,0.1139,-0.0191,-0.0732,0.0703,-0.2975,-0.0326,-0.2011,0.0773,-0.0171,0.0781,-0.0768,-0.0343,0.0469,0.1076,-0.2807,-0.169,-0.3915,0.065,-0.0196,-0.179,-0.081,-0.0189,0.1515,-0.2198,0.0274,0.0929,-0.0326,-0.0219,0.0651,0.0861,-0.1321,-0.0157,0.0862,0.2836,-0.0765,-0.1287,-0.3199,-0.1313,0.1086,0.0048,-0.0081,0.0031,-0.0001,-0.0707
1324,0.5191,-0.2433,0.1657,-0.2137,0.0028,0.585,-0.2655,0.4993,0.4794,0.5471,0.2418,0.8292,0.5545,0.6955,-0.3816,0.5733,0.2879,0.6103,0.5188,0.8108,0.6203,-0.2574,-0.2311,0.5649,-0.5034,0.1811,0.1815,0.3067,0.3033,0.3595,0.387,0.2868,-0.3915,0.6077,0.2951,0.0984,0.4389,0.4554,0.3285,0.6424,0.1154,-0.4018,0.1127,0.3778,0.3635,0.2982,0.3551,0.2335,-0.3327,0.2585
1325,0.4645,-0.0342,0.1601,-0.217,0.1165,0.2608,-0.1387,0.0969,0.2002,0.287,-0.0003,0.3495,0.4146,0.31,-0.2774,0.3511,0.4462,0.4884,0.4234,0.5479,0.5531,0.2246,0.3785,0.2159,-0.1535,0.0688,0.2473,-0.1667,0.1785,0.2708,0.2307,0.1989,-0.2864,0.2009,0.0746,0.0811,0.4273,0.1926,0.2676,0.403,0.1432,-0.2809,0.0511,0.1084,0.0833,0.1121,0.1183,0.0866,-0.2374,0.1213
1326,0.249,-0.0394,0.0642,-0.1035,-0.2032,0.3011,-0.0565,0.403,0.1443,0.27,0.0084,0.2915,0.1541,0.247,-0.3261,0.1628,0.2649,0.2089,0.1838,0.2333,0.127,-0.1491,-0.1245,0.185,-0.2193,0.1246,0.2161,-0.2423,0.2421,0.1241,0.2528,0.1457,-0.0137,0.2329,0.0468,0.101,0.1331,0.2511,0.2075,0.4243,-0.0235,-0.1559,0.028,-0.001,0.1644,0.0581,0.144,0.096,-0.0339,0.0924
1327,0.7238,0.0053,0.0521,-0.2527,-0.6088,0.4357,-0.1403,0.5912,0.1976,0.54,0.006,0.5249,0.259,0.4226,-0.6796,0.2065,0.4831,0.1555,0.4419,0.459,0.0654,-0.6361,-0.4202,0.1708,-0.6397,0.2026,0.1621,-0.058,0.0337,-0.1985,-0.0163,-0.1502,-0.2907,0.1395,0.166,0.1121,0.1971,0.6083,0.3129,0.5616,-0.0191,-0.1221,0.0881,0.1243,0.2109,0.0189,0.2758,0.2158,-0.2299,0.1129
1328,0.1771,-0.07,0.0008,-0.0449,-0.2619,0.0379,-0.0384,-0.0297,0.0313,0.2113,-0.2275,-0.1159,-0.1485,0.2398,-0.2088,-0.0962,-0.121,-0.2968,0.0697,0.151,-0.3152,0.0102,-0.3188,0.1048,-0.1635,-0.2734,-0.057,-0.2696,0.154,-0.0611,-0.0075,-0.0063,0.2024,-0.0091,0.1068,0.0908,-0.2602,0.1613,0.1379,0.4736,-0.1672,0.0061,-0.0978,-0.037,-0.0232,-0.0291,0.0554,0.0061,-0.1582,-0.0912
1329,0.0684,-0.4016,0.1419,-0.1311,0.057,0.2734,-0.1247,0.3135,0.2112,0.3097,0.1233,0.3136,0.1957,0.2877,-0.4457,0.0716,0.1198,0.1222,0.1109,0.2856,0.0115,-0.0656,0.182,0.1327,-0.2736,0.0303,0.0954,-0.2389,0.2069,0.2772,0.0965,0.1959,0.1566,0.1316,0.0658,0.0402,0.1087,0.1961,0.198,0.4338,0.1415,-0.1736,-0.0665,0.0556,0.0572,-0.0515,0.0403,-0.0059,-0.1364,0.0761
1330,0.2802,-0.4755,0.0922,-0.0469,-0.0018,0.1331,-0.0129,0.0246,0.065,0.1918,-0.1874,0.1022,-0.1752,0.1907,-0.1203,0.0768,0.0201,-0.1846,0.046,0.1333,-0.1392,-0.0645,-0.2161,0.0942,-0.118,-0.2495,-0.0341,-0.0809,0.2369,-0.0117,-0.3658,0.1118,0.2041,0.0596,0.1693,0.0069,0.0129,0.1313,0.2356,0.3097,-0.1265,-0.1086,-0.3453,-0.0964,-0.1601,0.0143,0.0828,0.0045,-0.0569,-0.0259
1331,-0.1921,-0.0915,0.1908,0.1086,0.1591,0.0466,0.0038,0.2236,-0.0223,0.0374,-0.1197,-0.0033,-0.1467,0.0374,-0.2702,-0.1944,-0.2616,0.3306,0.0317,-0.0746,-0.2792,0.076,0.2077,0.0455,-0.0571,-0.1834,-0.0841,-0.1246,0.1682,-0.0005,-0.1593,-0.0228,0.2601,-0.0579,0.1219,-0.0327,-0.0849,-0.0378,0.005,0.1332,-0.0205,-0.106,-0.3767,-0.0903,-0.0697,-0.0434,-0.0944,0.0062,-0.0116,-0.1686
1332,0.0461,-0.015,0.0652,0.1423,0.1497,0.0455,0.1972,-0.0365,0.0277,0.0561,-0.3547,-0.1305,-0.2997,0.1041,-0.1191,-0.0693,-0.128,-0.3995,0.0109,0.0934,-0.5202,-0.0071,-0.3948,-0.0413,0.0891,-0.723,0.0579,-0.1925,0.135,-0.1449,-0.3162,-0.1747,0.1282,-0.051,0.0419,0.0043,-0.1691,0.0684,0.0803,0.3192,0.0109,0.0173,-0.5484,-0.2853,0.062,0.0856,-0.1097,-0.0927,0.0199,-0.1697
1333,-0.0703,-0.6746,-0.0643,-0.1066,0.1764,0.0483,0.1343,-0.0949,-0.1012,-0.0351,-0.1435,-0.1954,-0.3156,-0.0688,-0.0111,-0.0627,-0.2042,-0.3355,-0.1362,0.049,-0.4641,0.1211,-0.2425,-0.0317,0.0427,-0.4569,-0.0982,-0.2177,0.0973,-0.1632,-0.3864,-0.0836,0.0653,0.0127,0.1231,-0.0517,-0.2428,-0.0335,0.0372,-0.0126,-0.0694,-0.0181,-0.3538,-0.1997,-0.0507,-0.0418,-0.0066,-0.1426,-0.0542,-0.2579
1334,0.2069,0.0129,0.0798,0.0498,-0.1265,0.2216,-0.0157,0.301,0.1972,0.2118,-0.1862,0.254,-0.0293,0.1584,-0.3396,0.1091,0.0866,0.0457,0.1187,0.2958,-0.3995,0.1161,-0.293,0.1297,-0.0861,-0.152,0.1332,-0.0846,0.1236,0.1475,0.2164,0.158,0.3071,0.1326,0.0572,0.1207,0.1884,0.1971,0.1888,0.3842,-0.0389,-0.1323,0.0194,0.0591,0.1156,0.0487,0.1242,0.1179,-0.0365,0.0333
1335,0.2899,-0.0908,0.0782,-0.1241,-0.22,0.3459,-0.2074,0.3701,0.3317,0.3848,-0.1455,0.2599,-0.3242,0.2923,-0.4226,-0.1322,0.06,-0.0631,0.0256,0.321,-0.41,-0.2037,-0.1871,0.2715,-0.1512,-0.4063,0.1262,-0.4336,0.4378,-0.0596,-0.234,0.0532,-0.1555,0.0794,0.2636,0.0575,0.235,0.325,0.4059,0.0379,-0.1655,-0.0345,0.0391,0.17,-0.231,0.0805,0.2779,0.0971,-0.4304,0.0066
1336,-0.015,0.0017,-0.0357,-0.1261,0.083,-0.0097,0.0262,-0.0771,-0.0964,0.1396,-0.2484,-0.078,-0.2459,0.076,-0.0891,-0.0749,-0.0382,-0.196,0.0122,0.0455,-0.2725,-0.0113,-0.5081,0.0667,-0.0588,-0.2095,0.024,-0.2323,0.0591,-0.126,-0.0847,-0.0551,0.0411,0.0262,0.1477,-0.1477,-0.1923,0.0088,0.1802,0.1658,0.0207,0.083,-0.2316,-0.0857,0.0182,-0.0108,-0.0728,0.034,-0.0899,-0.0727
1337,0.452,-0.4635,0.1908,-0.2857,0.0325,0.368,-0.1514,0.4064,0.2989,0.4532,0.1933,0.558,0.4481,0.3819,-0.3759,0.1103,0.4959,0.6587,0.3943,0.484,0.4854,-0.1681,0.0054,0.3182,-0.4171,0.4078,0.3158,0.1382,0.2358,0.2968,0.3865,0.236,-0.2776,0.3071,0.2132,-0.0412,0.3167,0.3261,0.2372,0.6321,0.1463,-0.194,0.3573,0.1779,0.3818,0.0367,0.1643,0.0921,-0.2063,0.242
1338,0.5354,-0.0371,0.1709,-0.3466,0.1863,0.4871,-0.1658,0.2607,0.4008,0.3099,0.1853,0.6654,0.35,0.485,-0.6462,0.2707,0.1592,0.4822,0.2621,0.4874,0.3458,-0.5685,-0.3915,0.351,-0.6484,0.2149,0.0936,0.1654,0.109,0.2376,0.1814,0.223,-0.1629,0.3166,0.2831,0.0829,0.4233,0.4816,0.3626,0.5598,0.1102,-0.4136,0.0937,0.1466,0.0887,0.1007,0.2446,0.1263,-0.4182,0.2639
1339,-0.0132,-0.1913,0.0203,-0.0245,-0.0154,0.155,-0.0045,0.1415,0.0563,0.0622,-0.4131,0.1038,-0.4244,0.0851,-0.224,-0.2212,-0.0695,-0.1076,0.0345,0.1612,-0.4837,-0.1982,-0.0489,0.085,-0.1248,-0.5748,-0.2325,-0.6358,0.1364,-0.7538,-0.4259,0.0494,0.0373,-0.0526,0.0115,-0.0109,-0.2106,0.036,0.1137,0.0026,-0.1258,-0.0547,-0.0402,-0.0968,-0.3137,-0.0848,-0.0393,-0.0099,-0.229,-0.1311
1340,0.0276,-0.4845,0.1039,-0.0317,0.0814,0.0307,0.1161,0.0382,0.001,0.1866,-0.2785,-0.0118,-0.1269,0.0794,-0.071,-0.0746,-0.2082,-0.3468,0.0443,0.1349,-0.3179,0.0157,-0.1395,-0.0103,-0.0741,-0.2821,-0.1271,-0.098,-0.0106,-0.3096,-0.0237,0.025,0.026,-0.0096,0.1111,0.0114,-0.223,0.0522,0.1005,0.2542,0.0441,0.0752,-0.1491,-0.0599,-0.0519,-0.0351,-0.0185,-0.0526,-0.0867,-0.1745
1341,0.0978,-0.0973,0.1594,-0.0583,0.0963,0.1368,0.0222,-0.0924,0.1245,0.1326,-0.1781,0.111,-0.2361,0.0191,-0.4825,-0.0377,-0.1019,-0.01,0.0324,0.159,-0.4035,0.0127,-0.1049,0.0152,-0.0194,-0.4719,-0.0304,-0.0865,0.1867,-0.0161,-0.0886,-0.1969,0.3522,-0.0762,0.177,-0.0425,-0.1742,-0.0332,0.0838,0.0444,-0.1063,-0.1407,-0.5113,-0.1107,-0.1729,-0.093,0.1134,0.0162,-0.1688,-0.1502
1342,0.1684,0.0001,0.1024,-0.0109,-0.06,0.1675,0.0585,0.2842,0.1524,0.0755,-0.0352,0.084,-0.1168,0.0836,-0.1843,0.0296,0.0029,0.1114,0.155,0.2053,-0.0717,-0.0828,-0.2617,0.1144,-0.0484,-0.1594,0.081,-0.018,0.0227,0.1163,0.1082,-0.0543,0.3511,0.0201,0.1397,0.0932,0.0451,0.0909,0.121,0.2679,0.0569,-0.0234,-0.1089,-0.0422,-0.0794,0.0529,-0.0121,0.015,-0.013,0.0336
1343,0.2201,-0.0942,0.1034,-0.0218,-0.0568,0.1198,0.0862,0.1585,0.095,0.1541,0.0372,0.0615,-0.2535,-0.005,-0.4081,-0.2529,0.0375,-0.171,0.1109,0.1498,-0.3559,0.0759,-0.1426,-0.0017,-0.1641,-0.3572,0.0533,-0.2396,0.1925,-0.1597,-0.106,-0.1352,0.08,-0.0642,0.1734,-0.0235,0.035,0.1639,0.236,0.0669,-0.0882,-0.0728,-0.1632,-0.149,0.0386,-0.0258,-0.1495,0.0439,-0.0297,-0.0693
1344,0.0814,-0.1074,0.1701,-0.0651,-0.0604,0.109,0.1839,0.0332,0.0016,0.0747,-0.1765,0.0696,-0.0927,0.0958,-0.2908,0.0826,-0.1648,0.0074,0.0046,0.0054,-0.2408,0.0241,-0.1946,0.0214,-0.0396,-0.3336,0.1287,0.014,0.127,0.0813,0.0067,-0.1041,0.2872,-0.0446,0.1525,0.0115,0.0497,0.0483,0.035,0.3415,-0.0352,-0.0154,-0.4321,-0.176,0.0049,-0.1108,-0.14,-0.0309,0.0894,-0.115
1345,0.4704,0.1444,-0.0724,-0.1408,0.0863,0.5076,0.0218,0.2696,0.2073,0.4071,0.2314,0.6922,0.3949,0.4064,-0.7676,0.329,0.0534,0.4048,0.4396,0.5299,0.0123,-0.6492,-0.4101,0.2472,-0.6289,0.3329,0.2143,0.1466,0.1589,0.2735,0.0967,0.1148,-0.0374,0.4242,0.335,-0.0905,0.3813,0.4626,0.3146,0.7619,-0.0374,-0.3882,-0.307,0.1446,0.2279,0.2202,0.2217,0.1785,-0.4926,0.0891
1346,0.1102,-0.028,0.1041,0.0647,0.135,0.1539,0.0889,0.2472,0.0342,0.1616,-0.1679,0.0595,-0.1116,0.1032,-0.1357,0.1022,0.1414,0.0789,0.1644,0.1689,-0.0916,0.0942,-0.3705,0.0869,0.0534,-0.0827,0.0805,-0.0476,0.2034,0.0241,-0.0482,-0.0157,0.5853,0.084,0.0359,0.0989,0.0513,0.072,0.0644,0.1481,-0.0485,0.0311,-0.4152,-0.082,0.103,0.0185,0.0288,0.0474,0.0404,-0.1626
1347,-0.1938,-0.3155,0.1847,-0.2504,0.1015,0.0994,-0.5781,-0.0554,0.1894,0.1864,0.0742,0.3527,-0.2463,0.3167,-0.2271,-0.7001,-0.1513,-0.4076,-0.0175,-0.1352,-1.0501,0.2754,-0.1054,0.3489,-0.1903,-0.9041,-0.0733,-0.0516,0.0708,-0.1181,-0.1355,0.4111,0.1379,0.3555,0.1081,0.2538,-0.1491,0.0572,0.1048,0.2477,0.0287,-0.2061,-0.2563,0.4629,-0.0931,0.1646,0.4292,-0.2479,-0.4869,-0.4896
1348,-0.1566,-0.228,0.1043,-0.0658,0.0466,0.1386,-0.063,0.0723,0.0234,0.1097,-0.067,0.2574,-0.2866,0.0863,-0.2015,-0.1139,-0.2327,-0.0878,0.1255,-0.0205,-0.3988,0.04,-0.1087,0.0723,-0.0791,-0.4044,-0.2436,-0.342,0.1859,-0.0269,-0.2034,-0.1572,-0.136,-0.0569,0.0006,-0.011,0.0345,0.065,0.0993,0.0875,-0.0337,-0.105,-0.3065,-0.1594,-0.0852,-0.1426,0.1329,-0.0838,-0.1982,-0.2622
1349,0.1472,0.015,0.1525,0.0676,0.182,0.0444,0.1518,0.2934,-0.0024,0.0329,-0.298,0.0135,0.1535,0.1165,0.0245,0.0711,0.346,0.324,0.3361,0.2093,0.2451,0.5225,0.1815,0.0336,0.1366,-0.1648,0.1744,-0.0456,0.1628,0.1028,0.2691,-0.0524,0.5904,-0.0256,-0.0612,0.1185,0.1908,0.0499,0.0394,0.2436,0.0386,0.2589,-0.1018,-0.1185,-0.0276,0.0363,-0.1235,-0.0488,0.139,-0.0768
1350,0.1958,-0.061,0.0335,0.0195,0.0766,0.1788,-0.0279,0.0302,0.0429,0.3058,-0.0784,0.1543,0.1996,0.1919,-0.2372,0.0816,0.0993,-0.1253,0.0393,0.2719,-0.1431,-0.0659,-0.3656,0.1828,-0.1145,-0.1056,0.1302,-0.1503,0.0328,-0.0504,-0.1677,0.0543,-0.1544,0.1323,0.1171,0.0767,-0.0003,0.0553,0.0251,0.4147,0.0575,-0.084,-0.1016,-0.0228,0.0963,0.0206,0.148,-0.0149,-0.2182,-0.0018
1351,0.1391,-0.4637,0.0623,0.0435,0.0921,0.1307,0.097,0.033,0.0355,0.0324,-0.3055,0.0468,-0.1562,0.107,-0.0043,0.0368,-0.1496,0.0443,0.1157,0.0473,-0.1225,-0.0673,-0.0344,0.1047,0.023,-0.0973,-0.0458,-0.0295,0.1076,0.062,-0.2501,0.0457,0.4086,-0.0764,0.0805,0.1253,-0.063,0.0415,0.1572,-0.0686,-0.1437,-0.1444,-0.2727,-0.1373,-0.0676,0.0735,-0.0477,-0.0057,0.04,-0.1105
1352,0.0536,-0.0802,0.0805,-0.0122,0.0156,-0.0077,-0.0625,0.1841,0.046,0.1105,-0.269,-0.029,-0.3358,0.0024,-0.2966,-0.2289,-0.2576,0.1435,-0.1037,-0.0643,-0.4812,0.1107,-0.0248,0.0427,-0.0625,-0.3657,-0.2043,-0.3102,0.1934,-0.2275,-0.2027,0.0987,0.3283,-0.1064,-0.0031,0.0021,-0.3968,-0.1029,0.1011,0.1748,-0.064,-0.2129,-0.2282,0.0094,-0.1311,0.0586,-0.1465,-0.0677,-0.1179,-0.1936
1353,0.5439,0.0363,0.0818,-0.0397,0.2221,0.3221,-0.0939,0.435,0.1089,0.2644,0.0791,0.3186,0.2052,0.3676,-0.2857,0.1174,0.4125,-0.0163,0.3925,0.4099,-0.0244,-0.5279,-0.1159,0.1337,-0.2914,0.0985,0.1937,-0.0053,-0.0608,0.2555,-0.2216,0.1152,-0.0022,0.2346,0.1687,-0.0242,0.3259,0.27,0.2402,0.3923,-0.0184,-0.1623,-0.3757,-0.078,0.0259,-0.0414,0.2011,0.0219,-0.1308,0.158
1354,0.036,-0.1438,-0.0085,0.0199,0.0538,0.2482,-0.0221,0.1587,0.0887,0.173,-0.0766,0.1902,-0.3932,0.1468,-0.2726,-0.2357,-0.3548,0.0447,-0.0628,0.1815,-0.5888,0.0188,-0.254,0.1448,-0.0561,-0.5219,-0.0802,-0.3606,0.3175,-0.1193,-0.3747,0.0119,0.0373,0.1227,0.1292,0.169,-0.1335,0.1391,0.234,0.1821,-0.0698,-0.2141,-0.2459,0.06,-0.0201,0.0099,0.0197,0.0578,-0.2888,-0.1902
1355,0.0101,-0.0835,0.1255,-0.0841,-0.0096,-0.0353,0.0462,0.1266,-0.0276,0.0388,-0.2589,0.0004,-0.2403,0.0582,-0.1059,0.0479,-0.0183,-0.0262,0.0847,0.0275,-0.0189,0.1134,-0.0673,0.0454,0.0156,-0.1986,-0.0045,-0.2359,0.0966,-0.1127,0.0479,0.017,0.1277,-0.0986,-0.014,-0.0216,-0.1784,-0.0051,0.074,-0.0831,-0.1566,0.0637,-0.1965,-0.1329,-0.0379,0.0227,-0.0955,-0.0905,0.0506,-0.0985
1356,0.0492,-0.5339,0.0089,-0.076,0.0488,0.0155,0.0015,0.0474,0.062,0.0858,-0.022,0.0232,-0.0082,-0.0021,0.0498,0.032,-0.0776,-0.2159,-0.2935,0.2255,-0.3709,-0.1528,-0.4032,0.1796,0.0269,-0.4208,-0.3942,-0.2126,0.2148,-0.4082,-0.4363,-0.2075,0.2584,0.0839,0.1362,0.0764,-0.1391,0.0202,0.0806,0.1192,0.1256,-0.2319,-0.2535,-0.1264,-0.1105,0.0207,0.0263,0.0064,-0.167,-0.0303
1357,0.2962,-0.071,0.0965,-0.1693,-0.1966,0.2188,-0.0016,0.1264,0.1175,0.3377,-0.1395,0.186,0.1215,0.2538,-0.341,0.1117,0.1572,0.166,0.2305,0.2639,-0.2725,-0.1257,-0.169,0.2464,-0.1885,-0.1596,-0.0061,-0.0067,0.173,0.2186,-0.0066,0.1413,0.1025,0.1299,0.0492,0.1756,0.001,0.3135,0.26,0.3413,-0.018,-0.1724,-0.2681,0.14,0.0025,0.0671,0.1768,0.1042,-0.2765,-0.0205
1358,-0.1077,-0.1598,0.0683,-0.1394,0.0492,0.0222,-0.2586,0.2909,0.0399,0.125,-0.3323,0.2209,-0.1958,0.1318,-0.1628,-0.2154,-0.1965,-0.4439,0.1104,0.2552,-0.385,-0.1273,0.1696,0.2284,-0.1354,-0.2548,-0.447,-0.1407,0.0673,-0.1335,-0.2458,0.1085,0.0036,0.2018,0.0368,-0.0004,0.0169,0.0388,0.0477,-0.242,-0.0257,-0.1171,-0.1868,0.1196,-0.106,-0.0841,0.2871,-0.078,-0.1567,-0.0159
1359,0.099,-0.0758,-0.0544,-0.0451,0.2196,0.1904,0.0283,0.2556,0.0763,0.1571,-0.1561,0.0466,-0.1446,0.1154,-0.0101,-0.133,-0.0481,-0.1732,0.0489,0.1011,-0.195,-0.0087,-0.2644,0.0225,-0.021,-0.2075,-0.1778,-0.1526,0.08,-0.0458,-0.38,-0.0518,0.3116,0.0731,0.0924,0.0226,-0.1756,0.0621,0.1512,0.0692,-0.0245,-0.2121,-0.3173,-0.0533,-0.0952,0.052,-0.0025,0.03,-0.1375,-0.0973
1360,0.1927,-0.4013,0.1677,0.0807,0.0519,0.1115,0.1447,0.2515,-0.0001,0.1704,-0.0973,0.1504,0.0606,0.1304,-0.0819,0.1152,0.2274,0.3328,0.1119,0.1366,0.0469,0.2049,-0.0769,0.1521,0.0154,0.0329,0.2913,-0.063,0.1593,0.1635,0.0361,-0.0239,0.5137,0.0279,0.0381,0.087,0.0905,0.0133,0.039,0.2123,-0.082,0.1766,-0.0624,-0.0477,0.0707,0.0159,-0.077,0.0716,0.1634,-0.0463
1361,0.0935,-0.0116,0.0412,-0.0139,-0.0516,0.1013,0.137,0.1092,-0.011,0.1182,-0.0422,0.0292,-0.0383,0.101,-0.1035,0.0498,-0.1094,0.0436,0.1752,0.1036,-0.1272,-0.2296,-0.1477,0.0825,0.071,-0.2304,-0.093,-0.0426,0.23,0.0217,-0.3035,0.0051,0.4136,-0.0039,0.1521,0.0462,-0.0558,0.0202,0.0895,0.1966,-0.0634,-0.0943,-0.3674,-0.1463,0.0649,0.0857,0.0393,0.0216,-0.0508,-0.1149
1362,0.2539,-0.1064,0.4244,-0.2604,-0.0246,0.1024,-0.4858,0.3164,0.2375,0.4135,0.0121,0.4198,0.1586,0.375,-0.4047,-0.5391,0.0422,0.2008,-0.0072,0.3538,-0.4975,0.3944,0.0871,0.3237,0.0679,-0.1723,-0.2358,0.1826,0.3545,0.595,0.0602,0.6503,0.9572,0.4828,0.0162,0.1678,0.3048,0.2957,0.2817,0.9031,0.2455,-0.2387,-0.0733,0.4682,0.3979,0.331,0.0214,-0.241,-0.6114,-0.2593
1363,0.0105,0.0315,0.0379,0.0601,0.1144,0.0149,0.0144,0.4848,0.0386,-0.0455,-0.2236,0.0094,0.0674,-0.0653,-0.1651,-0.0156,-0.0995,0.4979,-0.0449,-0.1229,-0.1052,-0.0459,0.3924,-0.032,-0.047,-0.1193,-0.2294,-0.0716,0.1873,0.0819,-0.1791,0.0319,0.7538,-0.114,0.2073,0.0019,-0.149,-0.0759,-0.0568,-0.0168,0.0036,-0.1731,-0.226,-0.0276,-0.1204,0.0151,-0.2026,-0.0972,0.0556,-0.0522
1364,0.06,-0.0014,0.0722,0.0906,0.1428,-0.0236,-0.0028,0.417,0.0927,0.1222,-0.0403,0.0775,0.2903,0.0339,-0.0801,0.0507,0.1219,0.2974,0.1202,0.0571,0.2033,0.0388,0.0366,0.0428,-0.0475,0.0693,-0.2009,-0.1332,0.0844,0.228,-0.1622,0.2439,0.8661,0.0198,0.111,0.0716,-0.1489,-0.0254,-0.0257,0.0771,0.0551,-0.2205,-0.0623,0.0776,0.0214,-0.0333,-0.097,-0.1271,-0.0113,-0.0101
1365,-0.0694,0.0154,0.0712,0.1508,0.0,0.0049,0.092,0.4341,0.0127,0.0196,-0.2178,0.0027,-0.0374,-0.0247,-0.2765,-0.0051,-0.0222,0.4978,-0.0268,-0.0604,0.1,0.0477,-0.0874,0.0015,-0.0059,-0.0721,-0.3647,-0.007,0.1363,0.1522,0.0383,-0.0307,0.6581,-0.0531,0.1137,-0.0033,-0.2012,-0.0194,-0.0601,0.1873,-0.0084,-0.1301,-0.1733,-0.016,-0.0503,-0.046,-0.1973,-0.046,0.0254,0.0401
1366,0.2134,-0.3916,0.0416,-0.091,0.0462,0.0484,0.0628,0.4474,0.0177,0.0274,-0.1412,0.0784,0.175,0.0399,-0.3163,0.0102,-0.0121,0.5216,-0.0753,0.008,0.0083,-0.1515,0.2082,-0.0026,-0.1268,0.0666,-0.0485,-0.1239,0.0509,0.2922,-0.1975,-0.0936,0.6203,-0.0032,0.0677,-0.0513,-0.0678,0.1554,0.1007,0.261,-0.0255,-0.1576,-0.097,-0.0588,-0.0612,-0.1366,-0.0496,0.048,0.0111,0.0554
